selected_oewn_synset	surface	surface_key	mean_frequency	max_frequency	nonzero_years	year_start	year_end	corpus	smoothing	case_insensitive	query_url	status
oewn-00267650-n	repair	repair	2.5264723896e-05	3.14502593616e-05	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=person%2Cindividual%2Csomeone%2Csomebody%2Canimal%2Cbeast%2Ccreature%2Cfauna%2Cgroup%2Cgrouping%2Cdeparture%2Cgoing%2Cleaving%2Cboarding%2Cembarkment%2Cpull%2Cpulling%2Cchop%2Cchopper%2Ckick%2Ckicking%2Cmeasure%2Cstep%2Cpassage%2Ctransition%2Cbarring%2Cblackball%2Cshave%2Cshaving%2Crepair%2Cfixing%2Cback+door%2Cbackdoor%2Cwalk%2Cwalking%2Ctravel%2Ctraveling%2Ctravelling%2Cparasailing%2Cparagliding&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-00282135-n	back door	back door	3.97514072333e-06	6.25128976766e-06	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=person%2Cindividual%2Csomeone%2Csomebody%2Canimal%2Cbeast%2Ccreature%2Cfauna%2Cgroup%2Cgrouping%2Cdeparture%2Cgoing%2Cleaving%2Cboarding%2Cembarkment%2Cpull%2Cpulling%2Cchop%2Cchopper%2Ckick%2Ckicking%2Cmeasure%2Cstep%2Cpassage%2Ctransition%2Cbarring%2Cblackball%2Cshave%2Cshaving%2Crepair%2Cfixing%2Cback+door%2Cbackdoor%2Cwalk%2Cwalking%2Ctravel%2Ctraveling%2Ctravelling%2Cparasailing%2Cparagliding&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-00282135-n	backdoor	backdoor	3.86397396553e-07	4.80545308434e-07	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=person%2Cindividual%2Csomeone%2Csomebody%2Canimal%2Cbeast%2Ccreature%2Cfauna%2Cgroup%2Cgrouping%2Cdeparture%2Cgoing%2Cleaving%2Cboarding%2Cembarkment%2Cpull%2Cpulling%2Cchop%2Cchopper%2Ckick%2Ckicking%2Cmeasure%2Cstep%2Cpassage%2Ctransition%2Cbarring%2Cblackball%2Cshave%2Cshaving%2Crepair%2Cfixing%2Cback+door%2Cbackdoor%2Cwalk%2Cwalking%2Ctravel%2Ctraveling%2Ctravelling%2Cparasailing%2Cparagliding&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-00284412-n	walk	walk	7.0068783945e-05	9.02882008009e-05	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=person%2Cindividual%2Csomeone%2Csomebody%2Canimal%2Cbeast%2Ccreature%2Cfauna%2Cgroup%2Cgrouping%2Cdeparture%2Cgoing%2Cleaving%2Cboarding%2Cembarkment%2Cpull%2Cpulling%2Cchop%2Cchopper%2Ckick%2Ckicking%2Cmeasure%2Cstep%2Cpassage%2Ctransition%2Cbarring%2Cblackball%2Cshave%2Cshaving%2Crepair%2Cfixing%2Cback+door%2Cbackdoor%2Cwalk%2Cwalking%2Ctravel%2Ctraveling%2Ctravelling%2Cparasailing%2Cparagliding&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-00284412-n	walking	walking	4.78216880458e-05	6.25654014477e-05	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=person%2Cindividual%2Csomeone%2Csomebody%2Canimal%2Cbeast%2Ccreature%2Cfauna%2Cgroup%2Cgrouping%2Cdeparture%2Cgoing%2Cleaving%2Cboarding%2Cembarkment%2Cpull%2Cpulling%2Cchop%2Cchopper%2Ckick%2Ckicking%2Cmeasure%2Cstep%2Cpassage%2Ctransition%2Cbarring%2Cblackball%2Cshave%2Cshaving%2Crepair%2Cfixing%2Cback+door%2Cbackdoor%2Cwalk%2Cwalking%2Ctravel%2Ctraveling%2Ctravelling%2Cparasailing%2Cparagliding&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-00296527-n	travel	travel	5.83554958428e-05	6.79768603732e-05	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=person%2Cindividual%2Csomeone%2Csomebody%2Canimal%2Cbeast%2Ccreature%2Cfauna%2Cgroup%2Cgrouping%2Cdeparture%2Cgoing%2Cleaving%2Cboarding%2Cembarkment%2Cpull%2Cpulling%2Cchop%2Cchopper%2Ckick%2Ckicking%2Cmeasure%2Cstep%2Cpassage%2Ctransition%2Cbarring%2Cblackball%2Cshave%2Cshaving%2Crepair%2Cfixing%2Cback+door%2Cbackdoor%2Cwalk%2Cwalking%2Ctravel%2Ctraveling%2Ctravelling%2Cparasailing%2Cparagliding&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-00296527-n	traveling	traveling	1.36506873419e-05	1.48886168353e-05	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=person%2Cindividual%2Csomeone%2Csomebody%2Canimal%2Cbeast%2Ccreature%2Cfauna%2Cgroup%2Cgrouping%2Cdeparture%2Cgoing%2Cleaving%2Cboarding%2Cembarkment%2Cpull%2Cpulling%2Cchop%2Cchopper%2Ckick%2Ckicking%2Cmeasure%2Cstep%2Cpassage%2Ctransition%2Cbarring%2Cblackball%2Cshave%2Cshaving%2Crepair%2Cfixing%2Cback+door%2Cbackdoor%2Cwalk%2Cwalking%2Ctravel%2Ctraveling%2Ctravelling%2Cparasailing%2Cparagliding&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-00296527-n	travelling	travelling	8.47079630004e-06	1.04264180445e-05	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=person%2Cindividual%2Csomeone%2Csomebody%2Canimal%2Cbeast%2Ccreature%2Cfauna%2Cgroup%2Cgrouping%2Cdeparture%2Cgoing%2Cleaving%2Cboarding%2Cembarkment%2Cpull%2Cpulling%2Cchop%2Cchopper%2Ckick%2Ckicking%2Cmeasure%2Cstep%2Cpassage%2Ctransition%2Cbarring%2Cblackball%2Cshave%2Cshaving%2Crepair%2Cfixing%2Cback+door%2Cbackdoor%2Cwalk%2Cwalking%2Ctravel%2Ctraveling%2Ctravelling%2Cparasailing%2Cparagliding&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-00305175-n	paragliding	paragliding	6.5220986073e-08	9.06567201309e-08	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=person%2Cindividual%2Csomeone%2Csomebody%2Canimal%2Cbeast%2Ccreature%2Cfauna%2Cgroup%2Cgrouping%2Cdeparture%2Cgoing%2Cleaving%2Cboarding%2Cembarkment%2Cpull%2Cpulling%2Cchop%2Cchopper%2Ckick%2Ckicking%2Cmeasure%2Cstep%2Cpassage%2Ctransition%2Cbarring%2Cblackball%2Cshave%2Cshaving%2Crepair%2Cfixing%2Cback+door%2Cbackdoor%2Cwalk%2Cwalking%2Ctravel%2Ctraveling%2Ctravelling%2Cparasailing%2Cparagliding&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-00305175-n	parasailing	parasailing	5.85894302463e-08	7.78655031564e-08	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=person%2Cindividual%2Csomeone%2Csomebody%2Canimal%2Cbeast%2Ccreature%2Cfauna%2Cgroup%2Cgrouping%2Cdeparture%2Cgoing%2Cleaving%2Cboarding%2Cembarkment%2Cpull%2Cpulling%2Cchop%2Cchopper%2Ckick%2Ckicking%2Cmeasure%2Cstep%2Cpassage%2Ctransition%2Cbarring%2Cblackball%2Cshave%2Cshaving%2Crepair%2Cfixing%2Cback+door%2Cbackdoor%2Cwalk%2Cwalking%2Ctravel%2Ctraveling%2Ctravelling%2Cparasailing%2Cparagliding&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-00345247-n	posing	posing	2.78382071446e-06	3.21922917841e-06	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=sitting%2Cposing%2Cdrain%2Cdrainage%2Chobby%2Csideline%2Cswimming%2Cswim%2Cball+game%2Cballgame%2Cbasketball%2Cbasketball+game%2Choops%2Cforehand%2Cforehand+shot%2Cexercise%2Cexercising%2Csquat%2Csquatting%2Csewing%2Cstitching%2Cproject%2Ctask%2Cclasp%2Cclutch%2Cgrip%2Chold%2Cconsumption%2Cintake%2Ceating%2Cfeeding%2Chugging%2Ckissing%2Cnecking%2Cphotography%2Cpicture+taking%2Cmolding%2Ccasting%2Cmeasurement%2Cmeasuring&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-00345247-n	sitting	sitting	6.00555565851e-05	8.05666308738e-05	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=sitting%2Cposing%2Cdrain%2Cdrainage%2Chobby%2Csideline%2Cswimming%2Cswim%2Cball+game%2Cballgame%2Cbasketball%2Cbasketball+game%2Choops%2Cforehand%2Cforehand+shot%2Cexercise%2Cexercising%2Csquat%2Csquatting%2Csewing%2Cstitching%2Cproject%2Ctask%2Cclasp%2Cclutch%2Cgrip%2Chold%2Cconsumption%2Cintake%2Ceating%2Cfeeding%2Chugging%2Ckissing%2Cnecking%2Cphotography%2Cpicture+taking%2Cmolding%2Ccasting%2Cmeasurement%2Cmeasuring&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-00365521-v	distil	distil	1.88078746999e-07	2.66557558998e-07	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=silverplate%2Csilver-plate%2Cdistill%2Cdistil&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-00365521-v	distill	distill	3.17562284889e-07	3.50823737394e-07	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=silverplate%2Csilver-plate%2Cdistill%2Cdistil&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-00377478-v	de-ice	de-ice	7.70604045488e-09	1.08520044964e-08	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=deice%2Cde-ice%2Cdeicing%2Cde-icing&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-00377478-v	deice	deice	7.40798857439e-09	1.58251947657e-08	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=deice%2Cde-ice%2Cdeicing%2Cde-icing&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-00396837-n	drain	drain	1.05690009547e-05	1.21079848767e-05	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=sitting%2Cposing%2Cdrain%2Cdrainage%2Chobby%2Csideline%2Cswimming%2Cswim%2Cball+game%2Cballgame%2Cbasketball%2Cbasketball+game%2Choops%2Cforehand%2Cforehand+shot%2Cexercise%2Cexercising%2Csquat%2Csquatting%2Csewing%2Cstitching%2Cproject%2Ctask%2Cclasp%2Cclutch%2Cgrip%2Chold%2Cconsumption%2Cintake%2Ceating%2Cfeeding%2Chugging%2Ckissing%2Cnecking%2Cphotography%2Cpicture+taking%2Cmolding%2Ccasting%2Cmeasurement%2Cmeasuring&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-00396837-n	drainage	drainage	1.04306011613e-05	1.44198441891e-05	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=sitting%2Cposing%2Cdrain%2Cdrainage%2Chobby%2Csideline%2Cswimming%2Cswim%2Cball+game%2Cballgame%2Cbasketball%2Cbasketball+game%2Choops%2Cforehand%2Cforehand+shot%2Cexercise%2Cexercising%2Csquat%2Csquatting%2Csewing%2Cstitching%2Cproject%2Ctask%2Cclasp%2Cclutch%2Cgrip%2Chold%2Cconsumption%2Cintake%2Ceating%2Cfeeding%2Chugging%2Ckissing%2Cnecking%2Cphotography%2Cpicture+taking%2Cmolding%2Ccasting%2Cmeasurement%2Cmeasuring&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-00433629-n	hobby	hobby	2.71213641113e-06	3.07386379797e-06	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=sitting%2Cposing%2Cdrain%2Cdrainage%2Chobby%2Csideline%2Cswimming%2Cswim%2Cball+game%2Cballgame%2Cbasketball%2Cbasketball+game%2Choops%2Cforehand%2Cforehand+shot%2Cexercise%2Cexercising%2Csquat%2Csquatting%2Csewing%2Cstitching%2Cproject%2Ctask%2Cclasp%2Cclutch%2Cgrip%2Chold%2Cconsumption%2Cintake%2Ceating%2Cfeeding%2Chugging%2Ckissing%2Cnecking%2Cphotography%2Cpicture+taking%2Cmolding%2Ccasting%2Cmeasurement%2Cmeasuring&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-00433629-n	sideline	sideline	6.38690918975e-07	7.86566578093e-07	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=sitting%2Cposing%2Cdrain%2Cdrainage%2Chobby%2Csideline%2Cswimming%2Cswim%2Cball+game%2Cballgame%2Cbasketball%2Cbasketball+game%2Choops%2Cforehand%2Cforehand+shot%2Cexercise%2Cexercising%2Csquat%2Csquatting%2Csewing%2Cstitching%2Cproject%2Ctask%2Cclasp%2Cclutch%2Cgrip%2Chold%2Cconsumption%2Cintake%2Ceating%2Cfeeding%2Chugging%2Ckissing%2Cnecking%2Cphotography%2Cpicture+taking%2Cmolding%2Ccasting%2Cmeasurement%2Cmeasuring&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-00443055-n	swim	swim	7.93415745576e-06	9.77070902398e-06	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=sitting%2Cposing%2Cdrain%2Cdrainage%2Chobby%2Csideline%2Cswimming%2Cswim%2Cball+game%2Cballgame%2Cbasketball%2Cbasketball+game%2Choops%2Cforehand%2Cforehand+shot%2Cexercise%2Cexercising%2Csquat%2Csquatting%2Csewing%2Cstitching%2Cproject%2Ctask%2Cclasp%2Cclutch%2Cgrip%2Chold%2Cconsumption%2Cintake%2Ceating%2Cfeeding%2Chugging%2Ckissing%2Cnecking%2Cphotography%2Cpicture+taking%2Cmolding%2Ccasting%2Cmeasurement%2Cmeasuring&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-00443055-n	swimming	swimming	1.26899289177e-05	1.41860882795e-05	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=sitting%2Cposing%2Cdrain%2Cdrainage%2Chobby%2Csideline%2Cswimming%2Cswim%2Cball+game%2Cballgame%2Cbasketball%2Cbasketball+game%2Choops%2Cforehand%2Cforehand+shot%2Cexercise%2Cexercising%2Csquat%2Csquatting%2Csewing%2Cstitching%2Cproject%2Ctask%2Cclasp%2Cclutch%2Cgrip%2Chold%2Cconsumption%2Cintake%2Ceating%2Cfeeding%2Chugging%2Ckissing%2Cnecking%2Cphotography%2Cpicture+taking%2Cmolding%2Ccasting%2Cmeasurement%2Cmeasuring&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-00472512-n	ball game	ball game	4.14241761044e-07	4.85943494635e-07	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=sitting%2Cposing%2Cdrain%2Cdrainage%2Chobby%2Csideline%2Cswimming%2Cswim%2Cball+game%2Cballgame%2Cbasketball%2Cbasketball+game%2Choops%2Cforehand%2Cforehand+shot%2Cexercise%2Cexercising%2Csquat%2Csquatting%2Csewing%2Cstitching%2Cproject%2Ctask%2Cclasp%2Cclutch%2Cgrip%2Chold%2Cconsumption%2Cintake%2Ceating%2Cfeeding%2Chugging%2Ckissing%2Cnecking%2Cphotography%2Cpicture+taking%2Cmolding%2Ccasting%2Cmeasurement%2Cmeasuring&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-00472512-n	ballgame	ballgame	1.60160385715e-07	2.06062077283e-07	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=sitting%2Cposing%2Cdrain%2Cdrainage%2Chobby%2Csideline%2Cswimming%2Cswim%2Cball+game%2Cballgame%2Cbasketball%2Cbasketball+game%2Choops%2Cforehand%2Cforehand+shot%2Cexercise%2Cexercising%2Csquat%2Csquatting%2Csewing%2Cstitching%2Cproject%2Ctask%2Cclasp%2Cclutch%2Cgrip%2Chold%2Cconsumption%2Cintake%2Ceating%2Cfeeding%2Chugging%2Ckissing%2Cnecking%2Cphotography%2Cpicture+taking%2Cmolding%2Ccasting%2Cmeasurement%2Cmeasuring&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-00482004-n	basketball	basketball	7.83809840303e-06	9.54724266515e-06	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=sitting%2Cposing%2Cdrain%2Cdrainage%2Chobby%2Csideline%2Cswimming%2Cswim%2Cball+game%2Cballgame%2Cbasketball%2Cbasketball+game%2Choops%2Cforehand%2Cforehand+shot%2Cexercise%2Cexercising%2Csquat%2Csquatting%2Csewing%2Cstitching%2Cproject%2Ctask%2Cclasp%2Cclutch%2Cgrip%2Chold%2Cconsumption%2Cintake%2Ceating%2Cfeeding%2Chugging%2Ckissing%2Cnecking%2Cphotography%2Cpicture+taking%2Cmolding%2Ccasting%2Cmeasurement%2Cmeasuring&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-00482004-n	basketball game	basketball game	2.64340981532e-07	3.26102456677e-07	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=sitting%2Cposing%2Cdrain%2Cdrainage%2Chobby%2Csideline%2Cswimming%2Cswim%2Cball+game%2Cballgame%2Cbasketball%2Cbasketball+game%2Choops%2Cforehand%2Cforehand+shot%2Cexercise%2Cexercising%2Csquat%2Csquatting%2Csewing%2Cstitching%2Cproject%2Ctask%2Cclasp%2Cclutch%2Cgrip%2Chold%2Cconsumption%2Cintake%2Ceating%2Cfeeding%2Chugging%2Ckissing%2Cnecking%2Cphotography%2Cpicture+taking%2Cmolding%2Ccasting%2Cmeasurement%2Cmeasuring&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-00482004-n	hoops	hoops	9.47560647831e-07	1.12883061158e-06	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=sitting%2Cposing%2Cdrain%2Cdrainage%2Chobby%2Csideline%2Cswimming%2Cswim%2Cball+game%2Cballgame%2Cbasketball%2Cbasketball+game%2Choops%2Cforehand%2Cforehand+shot%2Cexercise%2Cexercising%2Csquat%2Csquatting%2Csewing%2Cstitching%2Cproject%2Ctask%2Cclasp%2Cclutch%2Cgrip%2Chold%2Cconsumption%2Cintake%2Ceating%2Cfeeding%2Chugging%2Ckissing%2Cnecking%2Cphotography%2Cpicture+taking%2Cmolding%2Ccasting%2Cmeasurement%2Cmeasuring&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-00568455-n	forehand	forehand	2.56184813419e-07	3.21534601807e-07	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=sitting%2Cposing%2Cdrain%2Cdrainage%2Chobby%2Csideline%2Cswimming%2Cswim%2Cball+game%2Cballgame%2Cbasketball%2Cbasketball+game%2Choops%2Cforehand%2Cforehand+shot%2Cexercise%2Cexercising%2Csquat%2Csquatting%2Csewing%2Cstitching%2Cproject%2Ctask%2Cclasp%2Cclutch%2Cgrip%2Chold%2Cconsumption%2Cintake%2Ceating%2Cfeeding%2Chugging%2Ckissing%2Cnecking%2Cphotography%2Cpicture+taking%2Cmolding%2Ccasting%2Cmeasurement%2Cmeasuring&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-00568455-n	forehand shot	forehand shot	1.95483100662e-09	3.66504035454e-09	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=sitting%2Cposing%2Cdrain%2Cdrainage%2Chobby%2Csideline%2Cswimming%2Cswim%2Cball+game%2Cballgame%2Cbasketball%2Cbasketball+game%2Choops%2Cforehand%2Cforehand+shot%2Cexercise%2Cexercising%2Csquat%2Csquatting%2Csewing%2Cstitching%2Cproject%2Ctask%2Cclasp%2Cclutch%2Cgrip%2Chold%2Cconsumption%2Cintake%2Ceating%2Cfeeding%2Chugging%2Ckissing%2Cnecking%2Cphotography%2Cpicture+taking%2Cmolding%2Ccasting%2Cmeasurement%2Cmeasuring&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-00625978-n	exercise	exercise	7.65771621188e-05	8.23215972288e-05	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=sitting%2Cposing%2Cdrain%2Cdrainage%2Chobby%2Csideline%2Cswimming%2Cswim%2Cball+game%2Cballgame%2Cbasketball%2Cbasketball+game%2Choops%2Cforehand%2Cforehand+shot%2Cexercise%2Cexercising%2Csquat%2Csquatting%2Csewing%2Cstitching%2Cproject%2Ctask%2Cclasp%2Cclutch%2Cgrip%2Chold%2Cconsumption%2Cintake%2Ceating%2Cfeeding%2Chugging%2Ckissing%2Cnecking%2Cphotography%2Cpicture+taking%2Cmolding%2Ccasting%2Cmeasurement%2Cmeasuring&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-00625978-n	exercising	exercising	5.99051937834e-06	6.8794125078e-06	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=sitting%2Cposing%2Cdrain%2Cdrainage%2Chobby%2Csideline%2Cswimming%2Cswim%2Cball+game%2Cballgame%2Cbasketball%2Cbasketball+game%2Choops%2Cforehand%2Cforehand+shot%2Cexercise%2Cexercising%2Csquat%2Csquatting%2Csewing%2Cstitching%2Cproject%2Ctask%2Cclasp%2Cclutch%2Cgrip%2Chold%2Cconsumption%2Cintake%2Ceating%2Cfeeding%2Chugging%2Ckissing%2Cnecking%2Cphotography%2Cpicture+taking%2Cmolding%2Ccasting%2Cmeasurement%2Cmeasuring&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-00631311-n	squat	squat	1.94958743089e-06	2.78019693053e-06	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=sitting%2Cposing%2Cdrain%2Cdrainage%2Chobby%2Csideline%2Cswimming%2Cswim%2Cball+game%2Cballgame%2Cbasketball%2Cbasketball+game%2Choops%2Cforehand%2Cforehand+shot%2Cexercise%2Cexercising%2Csquat%2Csquatting%2Csewing%2Cstitching%2Cproject%2Ctask%2Cclasp%2Cclutch%2Cgrip%2Chold%2Cconsumption%2Cintake%2Ceating%2Cfeeding%2Chugging%2Ckissing%2Cnecking%2Cphotography%2Cpicture+taking%2Cmolding%2Ccasting%2Cmeasurement%2Cmeasuring&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-00631311-n	squatting	squatting	1.20230907408e-06	1.59501267571e-06	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=sitting%2Cposing%2Cdrain%2Cdrainage%2Chobby%2Csideline%2Cswimming%2Cswim%2Cball+game%2Cballgame%2Cbasketball%2Cbasketball+game%2Choops%2Cforehand%2Cforehand+shot%2Cexercise%2Cexercising%2Csquat%2Csquatting%2Csewing%2Cstitching%2Cproject%2Ctask%2Cclasp%2Cclutch%2Cgrip%2Chold%2Cconsumption%2Cintake%2Ceating%2Cfeeding%2Chugging%2Ckissing%2Cnecking%2Cphotography%2Cpicture+taking%2Cmolding%2Ccasting%2Cmeasurement%2Cmeasuring&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-00716926-n	sewing	sewing	4.39876486336e-06	5.42892099621e-06	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=sitting%2Cposing%2Cdrain%2Cdrainage%2Chobby%2Csideline%2Cswimming%2Cswim%2Cball+game%2Cballgame%2Cbasketball%2Cbasketball+game%2Choops%2Cforehand%2Cforehand+shot%2Cexercise%2Cexercising%2Csquat%2Csquatting%2Csewing%2Cstitching%2Cproject%2Ctask%2Cclasp%2Cclutch%2Cgrip%2Chold%2Cconsumption%2Cintake%2Ceating%2Cfeeding%2Chugging%2Ckissing%2Cnecking%2Cphotography%2Cpicture+taking%2Cmolding%2Ccasting%2Cmeasurement%2Cmeasuring&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-00716926-n	stitching	stitching	1.1990660065e-06	1.59725643467e-06	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=sitting%2Cposing%2Cdrain%2Cdrainage%2Chobby%2Csideline%2Cswimming%2Cswim%2Cball+game%2Cballgame%2Cbasketball%2Cbasketball+game%2Choops%2Cforehand%2Cforehand+shot%2Cexercise%2Cexercising%2Csquat%2Csquatting%2Csewing%2Cstitching%2Cproject%2Ctask%2Cclasp%2Cclutch%2Cgrip%2Chold%2Cconsumption%2Cintake%2Ceating%2Cfeeding%2Chugging%2Ckissing%2Cnecking%2Cphotography%2Cpicture+taking%2Cmolding%2Ccasting%2Cmeasurement%2Cmeasuring&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-00797381-n	project	project	0.000174512565199	0.000216589492218	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=sitting%2Cposing%2Cdrain%2Cdrainage%2Chobby%2Csideline%2Cswimming%2Cswim%2Cball+game%2Cballgame%2Cbasketball%2Cbasketball+game%2Choops%2Cforehand%2Cforehand+shot%2Cexercise%2Cexercising%2Csquat%2Csquatting%2Csewing%2Cstitching%2Cproject%2Ctask%2Cclasp%2Cclutch%2Cgrip%2Chold%2Cconsumption%2Cintake%2Ceating%2Cfeeding%2Chugging%2Ckissing%2Cnecking%2Cphotography%2Cpicture+taking%2Cmolding%2Ccasting%2Cmeasurement%2Cmeasuring&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-00797381-n	task	task	8.29244122584e-05	8.85288481703e-05	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=sitting%2Cposing%2Cdrain%2Cdrainage%2Chobby%2Csideline%2Cswimming%2Cswim%2Cball+game%2Cballgame%2Cbasketball%2Cbasketball+game%2Choops%2Cforehand%2Cforehand+shot%2Cexercise%2Cexercising%2Csquat%2Csquatting%2Csewing%2Cstitching%2Cproject%2Ctask%2Cclasp%2Cclutch%2Cgrip%2Chold%2Cconsumption%2Cintake%2Ceating%2Cfeeding%2Chugging%2Ckissing%2Cnecking%2Cphotography%2Cpicture+taking%2Cmolding%2Ccasting%2Cmeasurement%2Cmeasuring&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-00814187-n	clasp	clasp	1.5382128141e-06	2.22661285854e-06	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=sitting%2Cposing%2Cdrain%2Cdrainage%2Chobby%2Csideline%2Cswimming%2Cswim%2Cball+game%2Cballgame%2Cbasketball%2Cbasketball+game%2Choops%2Cforehand%2Cforehand+shot%2Cexercise%2Cexercising%2Csquat%2Csquatting%2Csewing%2Cstitching%2Cproject%2Ctask%2Cclasp%2Cclutch%2Cgrip%2Chold%2Cconsumption%2Cintake%2Ceating%2Cfeeding%2Chugging%2Ckissing%2Cnecking%2Cphotography%2Cpicture+taking%2Cmolding%2Ccasting%2Cmeasurement%2Cmeasuring&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
